
--- Batch Structural Run Starting at 2026-03-31 15:39:27 ---
SUCCESS:  20181208/20181208/user3/user3-2-5-3-5_doppler.npz processed into user3-2-5-3-5_bvp.npz | Execution Duration: [8.11s]
SUCCESS:  user10/user10-6-1-3-1_doppler.npz processed into user10-6-1-3-1_bvp.npz | Execution Duration: [7.07s]
SUCCESS:  user10/user10-6-1-3-2_doppler.npz processed into user10-6-1-3-2_bvp.npz | Execution Duration: [7.34s]
SUCCESS:  user10/user10-6-1-3-3_doppler.npz processed into user10-6-1-3-3_bvp.npz | Execution Duration: [6.75s]
SUCCESS:  user10/user10-6-1-3-4_doppler.npz processed into user10-6-1-3-4_bvp.npz | Execution Duration: [7.24s]
SUCCESS:  user10/user10-6-1-3-5_doppler.npz processed into user10-6-1-3-5_bvp.npz | Execution Duration: [7.87s]
SUCCESS:  user10/user10-6-1-4-1_doppler.npz processed into user10-6-1-4-1_bvp.npz | Execution Duration: [7.06s]
SUCCESS:  user10/user10-6-1-4-2_doppler.npz processed into user10-6-1-4-2_bvp.npz | Execution Duration: [7.90s]
SUCCESS:  user10/user10-6-1-4-3_doppler.npz processed into user10-6-1-4-3_bvp.npz | Execution Duration: [6.69s]
SUCCESS:  user10/user10-6-1-4-4_doppler.npz processed into user10-6-1-4-4_bvp.npz | Execution Duration: [7.39s]
SUCCESS:  user10/user10-6-1-4-5_doppler.npz processed into user10-6-1-4-5_bvp.npz | Execution Duration: [7.09s]
SUCCESS:  user10/user10-6-1-5-1_doppler.npz processed into user10-6-1-5-1_bvp.npz | Execution Duration: [6.67s]
SUCCESS:  user10/user10-6-1-5-2_doppler.npz processed into user10-6-1-5-2_bvp.npz | Execution Duration: [6.96s]
SUCCESS:  user10/user10-6-1-5-3_doppler.npz processed into user10-6-1-5-3_bvp.npz | Execution Duration: [7.61s]
SUCCESS:  user10/user10-6-1-5-4_doppler.npz processed into user10-6-1-5-4_bvp.npz | Execution Duration: [8.43s]
SUCCESS:  user10/user10-8-5-1-1_doppler.npz processed into user10-8-5-1-1_bvp.npz | Execution Duration: [6.17s]
SUCCESS:  user10/user10-8-5-1-2_doppler.npz processed into user10-8-5-1-2_bvp.npz | Execution Duration: [7.21s]
SUCCESS:  user10/user10-8-5-1-3_doppler.npz processed into user10-8-5-1-3_bvp.npz | Execution Duration: [7.10s]
SUCCESS:  user10/user10-8-5-1-4_doppler.npz processed into user10-8-5-1-4_bvp.npz | Execution Duration: [7.36s]
SUCCESS:  user10/user10-8-5-1-5_doppler.npz processed into user10-8-5-1-5_bvp.npz | Execution Duration: [7.15s]
SUCCESS:  user10/user10-8-5-2-1_doppler.npz processed into user10-8-5-2-1_bvp.npz | Execution Duration: [7.50s]
SUCCESS:  user10/user10-8-5-2-2_doppler.npz processed into user10-8-5-2-2_bvp.npz | Execution Duration: [7.64s]
SUCCESS:  user10/user10-8-5-2-3_doppler.npz processed into user10-8-5-2-3_bvp.npz | Execution Duration: [7.12s]
SUCCESS:  user10/user10-8-5-2-4_doppler.npz processed into user10-8-5-2-4_bvp.npz | Execution Duration: [8.26s]
SUCCESS:  user10/user10-8-5-2-5_doppler.npz processed into user10-8-5-2-5_bvp.npz | Execution Duration: [8.76s]
SUCCESS:  user10/user10-8-5-3-1_doppler.npz processed into user10-8-5-3-1_bvp.npz | Execution Duration: [6.57s]
SUCCESS:  user10/user10-8-5-3-2_doppler.npz processed into user10-8-5-3-2_bvp.npz | Execution Duration: [6.38s]
SUCCESS:  user10/user10-8-5-3-3_doppler.npz processed into user10-8-5-3-3_bvp.npz | Execution Duration: [7.64s]
SUCCESS:  user10/user10-8-5-3-4_doppler.npz processed into user10-8-5-3-4_bvp.npz | Execution Duration: [7.35s]
SUCCESS:  user10/user10-8-5-3-5_doppler.npz processed into user10-8-5-3-5_bvp.npz | Execution Duration: [7.73s]
SUCCESS:  user10/user10-8-5-4-1_doppler.npz processed into user10-8-5-4-1_bvp.npz | Execution Duration: [7.21s]
SUCCESS:  user10/user10-8-5-4-2_doppler.npz processed into user10-8-5-4-2_bvp.npz | Execution Duration: [7.52s]
SUCCESS:  user10/user10-8-5-4-3_doppler.npz processed into user10-8-5-4-3_bvp.npz | Execution Duration: [8.62s]
SUCCESS:  user10/user10-8-5-4-4_doppler.npz processed into user10-8-5-4-4_bvp.npz | Execution Duration: [6.46s]
SUCCESS:  user10/user10-8-5-4-5_doppler.npz processed into user10-8-5-4-5_bvp.npz | Execution Duration: [8.08s]
SUCCESS:  user10/user10-8-3-3-4_doppler.npz processed into user10-8-3-3-4_bvp.npz | Execution Duration: [7.42s]
SUCCESS:  user10/user10-8-3-3-5_doppler.npz processed into user10-8-3-3-5_bvp.npz | Execution Duration: [8.15s]
SUCCESS:  user10/user10-8-3-4-1_doppler.npz processed into user10-8-3-4-1_bvp.npz | Execution Duration: [7.48s]
SUCCESS:  user10/user10-8-3-4-2_doppler.npz processed into user10-8-3-4-2_bvp.npz | Execution Duration: [8.62s]
SUCCESS:  user10/user10-8-3-4-3_doppler.npz processed into user10-8-3-4-3_bvp.npz | Execution Duration: [7.25s]
SUCCESS:  user10/user10-8-3-4-4_doppler.npz processed into user10-8-3-4-4_bvp.npz | Execution Duration: [7.65s]
SUCCESS:  user10/user10-8-3-4-5_doppler.npz processed into user10-8-3-4-5_bvp.npz | Execution Duration: [7.94s]
SUCCESS:  user10/user10-8-3-5-1_doppler.npz processed into user10-8-3-5-1_bvp.npz | Execution Duration: [5.71s]
SUCCESS:  user10/user10-8-3-5-2_doppler.npz processed into user10-8-3-5-2_bvp.npz | Execution Duration: [6.73s]
SUCCESS:  user10/user10-8-3-5-3_doppler.npz processed into user10-8-3-5-3_bvp.npz | Execution Duration: [6.79s]
SUCCESS:  user10/user10-8-3-5-4_doppler.npz processed into user10-8-3-5-4_bvp.npz | Execution Duration: [6.84s]
SUCCESS:  user10/user10-8-3-5-5_doppler.npz processed into user10-8-3-5-5_bvp.npz | Execution Duration: [7.41s]
SUCCESS:  user10/user10-8-4-1-1_doppler.npz processed into user10-8-4-1-1_bvp.npz | Execution Duration: [6.25s]
SUCCESS:  user10/user10-8-4-1-2_doppler.npz processed into user10-8-4-1-2_bvp.npz | Execution Duration: [6.11s]
SUCCESS:  user10/user10-8-4-1-3_doppler.npz processed into user10-8-4-1-3_bvp.npz | Execution Duration: [6.79s]
SUCCESS:  user10/user10-8-4-1-4_doppler.npz processed into user10-8-4-1-4_bvp.npz | Execution Duration: [7.29s]
SUCCESS:  user10/user10-8-4-1-5_doppler.npz processed into user10-8-4-1-5_bvp.npz | Execution Duration: [7.70s]
SUCCESS:  user10/user10-3-1-5-3_doppler.npz processed into user10-3-1-5-3_bvp.npz | Execution Duration: [4.30s]
SUCCESS:  user10/user10-3-1-5-4_doppler.npz processed into user10-3-1-5-4_bvp.npz | Execution Duration: [4.38s]
SUCCESS:  user10/user10-3-1-5-5_doppler.npz processed into user10-3-1-5-5_bvp.npz | Execution Duration: [4.93s]
SUCCESS:  user10/user10-3-2-1-1_doppler.npz processed into user10-3-2-1-1_bvp.npz | Execution Duration: [4.95s]
SUCCESS:  user10/user10-3-2-1-2_doppler.npz processed into user10-3-2-1-2_bvp.npz | Execution Duration: [5.38s]
SUCCESS:  user10/user10-3-2-1-3_doppler.npz processed into user10-3-2-1-3_bvp.npz | Execution Duration: [5.64s]
SUCCESS:  user10/user10-3-2-1-4_doppler.npz processed into user10-3-2-1-4_bvp.npz | Execution Duration: [4.81s]
SUCCESS:  user10/user10-3-2-1-5_doppler.npz processed into user10-3-2-1-5_bvp.npz | Execution Duration: [4.98s]
SUCCESS:  user10/user10-3-2-2-1_doppler.npz processed into user10-3-2-2-1_bvp.npz | Execution Duration: [5.34s]
SUCCESS:  user10/user10-3-2-2-2_doppler.npz processed into user10-3-2-2-2_bvp.npz | Execution Duration: [4.32s]
SUCCESS:  user10/user10-3-2-2-3_doppler.npz processed into user10-3-2-2-3_bvp.npz | Execution Duration: [4.47s]
SUCCESS:  user10/user10-3-2-2-4_doppler.npz processed into user10-3-2-2-4_bvp.npz | Execution Duration: [4.72s]
SUCCESS:  user10/user10-3-2-2-5_doppler.npz processed into user10-3-2-2-5_bvp.npz | Execution Duration: [4.86s]
SUCCESS:  user10/user10-3-2-3-1_doppler.npz processed into user10-3-2-3-1_bvp.npz | Execution Duration: [4.42s]
SUCCESS:  user10/user10-3-2-3-2_doppler.npz processed into user10-3-2-3-2_bvp.npz | Execution Duration: [4.95s]
SUCCESS:  user10/user10-3-2-3-3_doppler.npz processed into user10-3-2-3-3_bvp.npz | Execution Duration: [6.86s]
SUCCESS:  user10/user10-3-2-3-4_doppler.npz processed into user10-3-2-3-4_bvp.npz | Execution Duration: [5.42s]
SUCCESS:  user10/user10-7-2-3-1_doppler.npz processed into user10-7-2-3-1_bvp.npz | Execution Duration: [7.34s]
SUCCESS:  user10/user10-7-2-3-2_doppler.npz processed into user10-7-2-3-2_bvp.npz | Execution Duration: [8.88s]
SUCCESS:  user10/user10-7-2-3-3_doppler.npz processed into user10-7-2-3-3_bvp.npz | Execution Duration: [8.58s]
SUCCESS:  user10/user10-7-2-3-4_doppler.npz processed into user10-7-2-3-4_bvp.npz | Execution Duration: [7.15s]
SUCCESS:  user10/user10-7-2-3-5_doppler.npz processed into user10-7-2-3-5_bvp.npz | Execution Duration: [8.58s]
SUCCESS:  user10/user10-7-2-4-1_doppler.npz processed into user10-7-2-4-1_bvp.npz | Execution Duration: [8.63s]
SUCCESS:  user10/user10-7-2-4-2_doppler.npz processed into user10-7-2-4-2_bvp.npz | Execution Duration: [10.41s]
SUCCESS:  user10/user10-7-2-4-3_doppler.npz processed into user10-7-2-4-3_bvp.npz | Execution Duration: [8.99s]
SUCCESS:  user10/user10-7-2-4-4_doppler.npz processed into user10-7-2-4-4_bvp.npz | Execution Duration: [7.98s]
SUCCESS:  user10/user10-7-2-4-5_doppler.npz processed into user10-7-2-4-5_bvp.npz | Execution Duration: [9.11s]
SUCCESS:  user10/user10-7-2-5-1_doppler.npz processed into user10-7-2-5-1_bvp.npz | Execution Duration: [10.21s]
SUCCESS:  user10/user10-7-2-5-2_doppler.npz processed into user10-7-2-5-2_bvp.npz | Execution Duration: [8.50s]
SUCCESS:  user10/user10-7-2-5-3_doppler.npz processed into user10-7-2-5-3_bvp.npz | Execution Duration: [8.31s]
SUCCESS:  user10/user10-7-2-5-4_doppler.npz processed into user10-7-2-5-4_bvp.npz | Execution Duration: [8.69s]
SUCCESS:  user10/user10-7-2-5-5_doppler.npz processed into user10-7-2-5-5_bvp.npz | Execution Duration: [8.78s]
SUCCESS:  user10/user10-7-3-1-1_doppler.npz processed into user10-7-3-1-1_bvp.npz | Execution Duration: [7.96s]
SUCCESS:  user10/user10-7-3-1-2_doppler.npz processed into user10-7-3-1-2_bvp.npz | Execution Duration: [7.48s]
SUCCESS:  user10/user10-7-3-1-3_doppler.npz processed into user10-7-3-1-3_bvp.npz | Execution Duration: [6.07s]
SUCCESS:  user10/user10-7-3-1-4_doppler.npz processed into user10-7-3-1-4_bvp.npz | Execution Duration: [6.15s]
SUCCESS:  user10/user10-7-3-1-5_doppler.npz processed into user10-7-3-1-5_bvp.npz | Execution Duration: [6.69s]
SUCCESS:  user10/user10-7-3-2-1_doppler.npz processed into user10-7-3-2-1_bvp.npz | Execution Duration: [6.60s]
SUCCESS:  user10/user10-7-3-2-2_doppler.npz processed into user10-7-3-2-2_bvp.npz | Execution Duration: [7.89s]
SUCCESS:  user10/user10-3-5-4-5_doppler.npz processed into user10-3-5-4-5_bvp.npz | Execution Duration: [6.64s]
SUCCESS:  user10/user10-3-5-5-1_doppler.npz processed into user10-3-5-5-1_bvp.npz | Execution Duration: [5.41s]
SUCCESS:  user10/user10-3-5-5-2_doppler.npz processed into user10-3-5-5-2_bvp.npz | Execution Duration: [4.69s]
SUCCESS:  user10/user10-3-5-5-3_doppler.npz processed into user10-3-5-5-3_bvp.npz | Execution Duration: [4.31s]
SUCCESS:  user10/user10-3-5-5-4_doppler.npz processed into user10-3-5-5-4_bvp.npz | Execution Duration: [5.37s]
SUCCESS:  user10/user10-3-5-5-5_doppler.npz processed into user10-3-5-5-5_bvp.npz | Execution Duration: [4.77s]
SUCCESS:  user10/user10-4-1-1-1_doppler.npz processed into user10-4-1-1-1_bvp.npz | Execution Duration: [6.20s]
SUCCESS:  user10/user10-4-1-1-2_doppler.npz processed into user10-4-1-1-2_bvp.npz | Execution Duration: [5.79s]
SUCCESS:  user10/user10-4-1-1-3_doppler.npz processed into user10-4-1-1-3_bvp.npz | Execution Duration: [5.03s]
SUCCESS:  user10/user10-4-1-1-4_doppler.npz processed into user10-4-1-1-4_bvp.npz | Execution Duration: [5.83s]
SUCCESS:  user10/user10-4-1-1-5_doppler.npz processed into user10-4-1-1-5_bvp.npz | Execution Duration: [6.41s]
SUCCESS:  user10/user10-4-1-2-1_doppler.npz processed into user10-4-1-2-1_bvp.npz | Execution Duration: [5.46s]
SUCCESS:  user10/user10-4-1-2-2_doppler.npz processed into user10-4-1-2-2_bvp.npz | Execution Duration: [5.58s]
SUCCESS:  user10/user10-4-1-2-3_doppler.npz processed into user10-4-1-2-3_bvp.npz | Execution Duration: [7.41s]
SUCCESS:  user10/user10-4-1-2-4_doppler.npz processed into user10-4-1-2-4_bvp.npz | Execution Duration: [5.99s]
SUCCESS:  user10/user10-4-1-2-5_doppler.npz processed into user10-4-1-2-5_bvp.npz | Execution Duration: [6.13s]
SUCCESS:  user10/user10-6-4-1-4_doppler.npz processed into user10-6-4-1-4_bvp.npz | Execution Duration: [6.44s]
SUCCESS:  user10/user10-6-4-1-5_doppler.npz processed into user10-6-4-1-5_bvp.npz | Execution Duration: [7.16s]
SUCCESS:  user10/user10-6-4-2-1_doppler.npz processed into user10-6-4-2-1_bvp.npz | Execution Duration: [7.12s]
SUCCESS:  user10/user10-6-4-2-2_doppler.npz processed into user10-6-4-2-2_bvp.npz | Execution Duration: [8.17s]
SUCCESS:  user10/user10-6-4-2-3_doppler.npz processed into user10-6-4-2-3_bvp.npz | Execution Duration: [8.05s]
SUCCESS:  user10/user10-6-4-2-4_doppler.npz processed into user10-6-4-2-4_bvp.npz | Execution Duration: [7.19s]
SUCCESS:  user10/user10-6-4-2-5_doppler.npz processed into user10-6-4-2-5_bvp.npz | Execution Duration: [7.27s]
SUCCESS:  user10/user10-6-4-3-1_doppler.npz processed into user10-6-4-3-1_bvp.npz | Execution Duration: [7.04s]
SUCCESS:  user10/user10-6-4-3-2_doppler.npz processed into user10-6-4-3-2_bvp.npz | Execution Duration: [6.79s]
SUCCESS:  user10/user10-6-4-3-3_doppler.npz processed into user10-6-4-3-3_bvp.npz | Execution Duration: [7.67s]
SUCCESS:  user10/user10-6-4-3-4_doppler.npz processed into user10-6-4-3-4_bvp.npz | Execution Duration: [8.47s]
SUCCESS:  user10/user10-6-4-3-5_doppler.npz processed into user10-6-4-3-5_bvp.npz | Execution Duration: [6.77s]
SUCCESS:  user10/user10-6-4-4-1_doppler.npz processed into user10-6-4-4-1_bvp.npz | Execution Duration: [7.10s]
SUCCESS:  user10/user10-6-4-4-2_doppler.npz processed into user10-6-4-4-2_bvp.npz | Execution Duration: [6.83s]
SUCCESS:  user10/user10-6-4-4-3_doppler.npz processed into user10-6-4-4-3_bvp.npz | Execution Duration: [8.26s]
SUCCESS:  user10/user10-6-4-4-4_doppler.npz processed into user10-6-4-4-4_bvp.npz | Execution Duration: [8.30s]
SUCCESS:  user10/user10-3-3-2-5_doppler.npz processed into user10-3-3-2-5_bvp.npz | Execution Duration: [4.71s]
SUCCESS:  user10/user10-3-3-3-1_doppler.npz processed into user10-3-3-3-1_bvp.npz | Execution Duration: [4.10s]
SUCCESS:  user10/user10-3-3-3-2_doppler.npz processed into user10-3-3-3-2_bvp.npz | Execution Duration: [4.40s]
SUCCESS:  user10/user10-3-3-3-3_doppler.npz processed into user10-3-3-3-3_bvp.npz | Execution Duration: [4.97s]
SUCCESS:  user10/user10-3-3-3-4_doppler.npz processed into user10-3-3-3-4_bvp.npz | Execution Duration: [4.50s]
SUCCESS:  user10/user10-3-3-3-5_doppler.npz processed into user10-3-3-3-5_bvp.npz | Execution Duration: [4.15s]
SUCCESS:  user10/user10-3-3-4-1_doppler.npz processed into user10-3-3-4-1_bvp.npz | Execution Duration: [5.00s]
SUCCESS:  user10/user10-3-3-4-2_doppler.npz processed into user10-3-3-4-2_bvp.npz | Execution Duration: [4.83s]
SUCCESS:  user10/user10-3-3-4-3_doppler.npz processed into user10-3-3-4-3_bvp.npz | Execution Duration: [4.11s]
SUCCESS:  user10/user10-3-3-4-4_doppler.npz processed into user10-3-3-4-4_bvp.npz | Execution Duration: [4.48s]
SUCCESS:  user10/user10-3-3-4-5_doppler.npz processed into user10-3-3-4-5_bvp.npz | Execution Duration: [4.95s]
SUCCESS:  user10/user10-3-3-5-1_doppler.npz processed into user10-3-3-5-1_bvp.npz | Execution Duration: [3.90s]
SUCCESS:  user10/user10-3-3-5-2_doppler.npz processed into user10-3-3-5-2_bvp.npz | Execution Duration: [5.31s]
SUCCESS:  user10/user10-3-3-5-3_doppler.npz processed into user10-3-3-5-3_bvp.npz | Execution Duration: [4.57s]
SUCCESS:  user10/user10-3-3-5-4_doppler.npz processed into user10-3-3-5-4_bvp.npz | Execution Duration: [5.40s]
SUCCESS:  user10/user10-3-3-5-5_doppler.npz processed into user10-3-3-5-5_bvp.npz | Execution Duration: [4.04s]
SUCCESS:  user10/user10-2-3-3-1_doppler.npz processed into user10-2-3-3-1_bvp.npz | Execution Duration: [8.72s]
SUCCESS:  user10/user10-2-3-3-2_doppler.npz processed into user10-2-3-3-2_bvp.npz | Execution Duration: [8.63s]
SUCCESS:  user10/user10-2-3-3-3_doppler.npz processed into user10-2-3-3-3_bvp.npz | Execution Duration: [8.87s]
SUCCESS:  user10/user10-2-3-3-4_doppler.npz processed into user10-2-3-3-4_bvp.npz | Execution Duration: [9.62s]
SUCCESS:  user10/user10-2-3-3-5_doppler.npz processed into user10-2-3-3-5_bvp.npz | Execution Duration: [7.71s]
SUCCESS:  user10/user10-2-3-4-1_doppler.npz processed into user10-2-3-4-1_bvp.npz | Execution Duration: [8.61s]
SUCCESS:  user10/user10-2-3-4-2_doppler.npz processed into user10-2-3-4-2_bvp.npz | Execution Duration: [7.97s]
SUCCESS:  user10/user10-2-3-4-3_doppler.npz processed into user10-2-3-4-3_bvp.npz | Execution Duration: [6.73s]
SUCCESS:  user10/user10-2-3-4-4_doppler.npz processed into user10-2-3-4-4_bvp.npz | Execution Duration: [8.05s]
SUCCESS:  user10/user10-2-3-4-5_doppler.npz processed into user10-2-3-4-5_bvp.npz | Execution Duration: [8.22s]
SUCCESS:  user10/user10-2-3-5-1_doppler.npz processed into user10-2-3-5-1_bvp.npz | Execution Duration: [7.35s]
SUCCESS:  user10/user10-2-3-5-2_doppler.npz processed into user10-2-3-5-2_bvp.npz | Execution Duration: [7.55s]
SUCCESS:  user10/user10-2-3-5-3_doppler.npz processed into user10-2-3-5-3_bvp.npz | Execution Duration: [8.05s]
SUCCESS:  user10/user10-2-3-5-4_doppler.npz processed into user10-2-3-5-4_bvp.npz | Execution Duration: [8.66s]
SUCCESS:  user10/user10-2-3-5-5_doppler.npz processed into user10-2-3-5-5_bvp.npz | Execution Duration: [9.21s]
SUCCESS:  user10/user10-2-4-1-1_doppler.npz processed into user10-2-4-1-1_bvp.npz | Execution Duration: [8.05s]
SUCCESS:  user10/user10-2-1-1-5_doppler.npz processed into user10-2-1-1-5_bvp.npz | Execution Duration: [7.93s]
SUCCESS:  user10/user10-2-1-2-1_doppler.npz processed into user10-2-1-2-1_bvp.npz | Execution Duration: [6.82s]
SUCCESS:  user10/user10-2-1-2-2_doppler.npz processed into user10-2-1-2-2_bvp.npz | Execution Duration: [7.97s]
SUCCESS:  user10/user10-2-1-2-3_doppler.npz processed into user10-2-1-2-3_bvp.npz | Execution Duration: [8.86s]
SUCCESS:  user10/user10-2-1-2-4_doppler.npz processed into user10-2-1-2-4_bvp.npz | Execution Duration: [8.43s]
SUCCESS:  user10/user10-2-1-2-5_doppler.npz processed into user10-2-1-2-5_bvp.npz | Execution Duration: [8.16s]
SUCCESS:  user10/user10-2-1-3-1_doppler.npz processed into user10-2-1-3-1_bvp.npz | Execution Duration: [8.12s]
SUCCESS:  user10/user10-2-1-3-2_doppler.npz processed into user10-2-1-3-2_bvp.npz | Execution Duration: [8.35s]
SUCCESS:  user10/user10-2-1-3-3_doppler.npz processed into user10-2-1-3-3_bvp.npz | Execution Duration: [7.67s]
SUCCESS:  user10/user10-2-1-3-4_doppler.npz processed into user10-2-1-3-4_bvp.npz | Execution Duration: [9.20s]
SUCCESS:  user10/user10-2-1-3-5_doppler.npz processed into user10-2-1-3-5_bvp.npz | Execution Duration: [11.07s]
SUCCESS:  user10/user10-2-1-4-1_doppler.npz processed into user10-2-1-4-1_bvp.npz | Execution Duration: [8.21s]
SUCCESS:  user10/user10-2-1-4-2_doppler.npz processed into user10-2-1-4-2_bvp.npz | Execution Duration: [8.95s]
SUCCESS:  user10/user10-2-1-4-3_doppler.npz processed into user10-2-1-4-3_bvp.npz | Execution Duration: [9.19s]
SUCCESS:  user10/user10-6-2-5-3_doppler.npz processed into user10-6-2-5-3_bvp.npz | Execution Duration: [8.77s]
SUCCESS:  user10/user10-6-2-5-4_doppler.npz processed into user10-6-2-5-4_bvp.npz | Execution Duration: [9.40s]
SUCCESS:  user10/user10-6-2-5-5_doppler.npz processed into user10-6-2-5-5_bvp.npz | Execution Duration: [8.21s]
SUCCESS:  user10/user10-6-3-1-1_doppler.npz processed into user10-6-3-1-1_bvp.npz | Execution Duration: [6.15s]
SUCCESS:  user10/user10-6-3-1-2_doppler.npz processed into user10-6-3-1-2_bvp.npz | Execution Duration: [7.10s]
SUCCESS:  user10/user10-6-3-1-3_doppler.npz processed into user10-6-3-1-3_bvp.npz | Execution Duration: [6.59s]
SUCCESS:  user10/user10-6-3-1-4_doppler.npz processed into user10-6-3-1-4_bvp.npz | Execution Duration: [6.91s]
SUCCESS:  user10/user10-6-3-1-5_doppler.npz processed into user10-6-3-1-5_bvp.npz | Execution Duration: [7.15s]
SUCCESS:  user10/user10-6-3-2-1_doppler.npz processed into user10-6-3-2-1_bvp.npz | Execution Duration: [6.66s]
SUCCESS:  user10/user10-6-3-2-2_doppler.npz processed into user10-6-3-2-2_bvp.npz | Execution Duration: [8.16s]
SUCCESS:  user10/user10-6-3-2-3_doppler.npz processed into user10-6-3-2-3_bvp.npz | Execution Duration: [6.94s]
SUCCESS:  user10/user10-6-3-2-4_doppler.npz processed into user10-6-3-2-4_bvp.npz | Execution Duration: [7.35s]
SUCCESS:  user10/user10-6-3-2-5_doppler.npz processed into user10-6-3-2-5_bvp.npz | Execution Duration: [8.19s]
SUCCESS:  user10/user10-6-3-3-1_doppler.npz processed into user10-6-3-3-1_bvp.npz | Execution Duration: [7.26s]
SUCCESS:  user10/user10-8-1-1-4_doppler.npz processed into user10-8-1-1-4_bvp.npz | Execution Duration: [6.76s]
SUCCESS:  user10/user10-8-1-1-5_doppler.npz processed into user10-8-1-1-5_bvp.npz | Execution Duration: [6.62s]
SUCCESS:  user10/user10-8-1-2-1_doppler.npz processed into user10-8-1-2-1_bvp.npz | Execution Duration: [6.91s]
SUCCESS:  user10/user10-8-1-2-2_doppler.npz processed into user10-8-1-2-2_bvp.npz | Execution Duration: [6.60s]
SUCCESS:  user10/user10-8-1-2-3_doppler.npz processed into user10-8-1-2-3_bvp.npz | Execution Duration: [8.04s]
SUCCESS:  user10/user10-8-1-2-4_doppler.npz processed into user10-8-1-2-4_bvp.npz | Execution Duration: [8.36s]
SUCCESS:  user10/user10-8-1-2-5_doppler.npz processed into user10-8-1-2-5_bvp.npz | Execution Duration: [6.97s]
SUCCESS:  user10/user10-8-1-3-1_doppler.npz processed into user10-8-1-3-1_bvp.npz | Execution Duration: [6.86s]
SUCCESS:  user10/user10-8-1-3-2_doppler.npz processed into user10-8-1-3-2_bvp.npz | Execution Duration: [7.01s]
SUCCESS:  user10/user10-8-1-3-3_doppler.npz processed into user10-8-1-3-3_bvp.npz | Execution Duration: [7.00s]
SUCCESS:  user10/user10-8-1-3-4_doppler.npz processed into user10-8-1-3-4_bvp.npz | Execution Duration: [7.21s]
SUCCESS:  user10/user10-8-1-3-5_doppler.npz processed into user10-8-1-3-5_bvp.npz | Execution Duration: [6.48s]
SUCCESS:  user10/user10-8-1-4-1_doppler.npz processed into user10-8-1-4-1_bvp.npz | Execution Duration: [7.27s]
SUCCESS:  user10/user10-8-1-4-2_doppler.npz processed into user10-8-1-4-2_bvp.npz | Execution Duration: [7.02s]
SUCCESS:  user11/user11-5-3-5-5_doppler.npz processed into user11-5-3-5-5_bvp.npz | Execution Duration: [8.45s]
SUCCESS:  user11/user11-9-5-3-1_doppler.npz processed into user11-9-5-3-1_bvp.npz | Execution Duration: [8.66s]
SUCCESS:  user11/user11-9-5-3-2_doppler.npz processed into user11-9-5-3-2_bvp.npz | Execution Duration: [8.39s]
SUCCESS:  user11/user11-9-5-3-3_doppler.npz processed into user11-9-5-3-3_bvp.npz | Execution Duration: [8.78s]
SUCCESS:  user11/user11-9-5-3-4_doppler.npz processed into user11-9-5-3-4_bvp.npz | Execution Duration: [9.42s]
SUCCESS:  user11/user11-9-5-3-5_doppler.npz processed into user11-9-5-3-5_bvp.npz | Execution Duration: [8.99s]
SUCCESS:  user11/user11-9-5-4-1_doppler.npz processed into user11-9-5-4-1_bvp.npz | Execution Duration: [8.05s]
SUCCESS:  user11/user11-9-5-4-2_doppler.npz processed into user11-9-5-4-2_bvp.npz | Execution Duration: [8.03s]
SUCCESS:  user11/user11-9-5-4-3_doppler.npz processed into user11-9-5-4-3_bvp.npz | Execution Duration: [9.45s]
SUCCESS:  user11/user11-9-5-4-4_doppler.npz processed into user11-9-5-4-4_bvp.npz | Execution Duration: [8.18s]
SUCCESS:  user11/user11-9-5-4-5_doppler.npz processed into user11-9-5-4-5_bvp.npz | Execution Duration: [8.18s]
SUCCESS:  user11/user11-9-5-5-1_doppler.npz processed into user11-9-5-5-1_bvp.npz | Execution Duration: [6.64s]
SUCCESS:  user11/user11-9-5-5-2_doppler.npz processed into user11-9-5-5-2_bvp.npz | Execution Duration: [8.89s]
SUCCESS:  user11/user11-9-5-5-3_doppler.npz processed into user11-9-5-5-3_bvp.npz | Execution Duration: [9.03s]
SUCCESS:  user11/user11-9-5-5-4_doppler.npz processed into user11-9-5-5-4_bvp.npz | Execution Duration: [9.16s]
SUCCESS:  user11/user11-9-5-5-5_doppler.npz processed into user11-9-5-5-5_bvp.npz | Execution Duration: [9.70s]
SUCCESS:  user11/user11-4-5-1-4_doppler.npz processed into user11-4-5-1-4_bvp.npz | Execution Duration: [7.95s]
SUCCESS:  user11/user11-4-5-1-5_doppler.npz processed into user11-4-5-1-5_bvp.npz | Execution Duration: [7.55s]
SUCCESS:  user11/user11-4-5-2-1_doppler.npz processed into user11-4-5-2-1_bvp.npz | Execution Duration: [6.78s]
SUCCESS:  user11/user11-4-5-2-2_doppler.npz processed into user11-4-5-2-2_bvp.npz | Execution Duration: [7.67s]
SUCCESS:  user11/user11-4-5-2-3_doppler.npz processed into user11-4-5-2-3_bvp.npz | Execution Duration: [7.77s]
SUCCESS:  user11/user11-4-5-2-4_doppler.npz processed into user11-4-5-2-4_bvp.npz | Execution Duration: [6.85s]
SUCCESS:  user11/user11-4-5-2-5_doppler.npz processed into user11-4-5-2-5_bvp.npz | Execution Duration: [6.41s]
SUCCESS:  user11/user11-4-5-3-1_doppler.npz processed into user11-4-5-3-1_bvp.npz | Execution Duration: [7.57s]
