
--- BAP Native Batch Execution Starting at 2026-03-31 17:24:16 ---
SUCCESS: 20181208/20181208/user3/user3-2-5-3-5_doppler.npz -> user3-2-5-3-5_bap.npz | File Time: [16.02s] | Cumulative Runtime: [16.02s]
SUCCESS: user10/user10-7-4-5-3_doppler.npz -> user10-7-4-5-3_bap.npz | File Time: [14.88s] | Cumulative Runtime: [11650.72s]
SUCCESS: user10/user10-7-4-5-4_doppler.npz -> user10-7-4-5-4_bap.npz | File Time: [14.12s] | Cumulative Runtime: [11664.84s]
SUCCESS: user10/user10-7-4-5-5_doppler.npz -> user10-7-4-5-5_bap.npz | File Time: [17.17s] | Cumulative Runtime: [11682.02s]
SUCCESS: user10/user10-7-5-1-1_doppler.npz -> user10-7-5-1-1_bap.npz | File Time: [16.66s] | Cumulative Runtime: [11698.68s]
SUCCESS: user10/user10-7-5-1-2_doppler.npz -> user10-7-5-1-2_bap.npz | File Time: [22.41s] | Cumulative Runtime: [11721.09s]
SUCCESS: user10/user10-7-5-1-3_doppler.npz -> user10-7-5-1-3_bap.npz | File Time: [17.88s] | Cumulative Runtime: [11738.96s]
SUCCESS: user10/user10-1-1-1-1_doppler.npz -> user10-1-1-1-1_bap.npz | File Time: [10.87s] | Cumulative Runtime: [11749.84s]
SUCCESS: user10/user10-1-1-1-2_doppler.npz -> user10-1-1-1-2_bap.npz | File Time: [10.70s] | Cumulative Runtime: [11760.54s]
SUCCESS: user10/user10-1-1-1-3_doppler.npz -> user10-1-1-1-3_bap.npz | File Time: [13.22s] | Cumulative Runtime: [11773.76s]
SUCCESS: user10/user10-1-1-1-4_doppler.npz -> user10-1-1-1-4_bap.npz | File Time: [11.77s] | Cumulative Runtime: [11785.53s]
SUCCESS: user10/user10-1-1-1-5_doppler.npz -> user10-1-1-1-5_bap.npz | File Time: [12.60s] | Cumulative Runtime: [11798.13s]
SUCCESS: user10/user10-1-1-2-1_doppler.npz -> user10-1-1-2-1_bap.npz | File Time: [10.17s] | Cumulative Runtime: [11808.30s]
SUCCESS: user10/user10-1-1-2-2_doppler.npz -> user10-1-1-2-2_bap.npz | File Time: [13.81s] | Cumulative Runtime: [11822.11s]
SUCCESS: user10/user10-1-1-2-3_doppler.npz -> user10-1-1-2-3_bap.npz | File Time: [13.09s] | Cumulative Runtime: [11835.20s]
SUCCESS: user10/user10-1-1-2-4_doppler.npz -> user10-1-1-2-4_bap.npz | File Time: [12.16s] | Cumulative Runtime: [11847.36s]
SUCCESS: user10/user10-1-1-2-5_doppler.npz -> user10-1-1-2-5_bap.npz | File Time: [13.89s] | Cumulative Runtime: [11861.25s]
SUCCESS: user10/user10-1-1-3-1_doppler.npz -> user10-1-1-3-1_bap.npz | File Time: [11.34s] | Cumulative Runtime: [11872.60s]
SUCCESS: user10/user10-1-1-3-2_doppler.npz -> user10-1-1-3-2_bap.npz | File Time: [11.57s] | Cumulative Runtime: [11884.17s]
SUCCESS: user10/user10-1-1-3-3_doppler.npz -> user10-1-1-3-3_bap.npz | File Time: [13.20s] | Cumulative Runtime: [11897.36s]
SUCCESS: user10/user10-1-1-3-4_doppler.npz -> user10-1-1-3-4_bap.npz | File Time: [12.42s] | Cumulative Runtime: [11909.78s]
SUCCESS: user10/user10-1-1-3-5_doppler.npz -> user10-1-1-3-5_bap.npz | File Time: [11.64s] | Cumulative Runtime: [11921.42s]
SUCCESS: user10/user10-1-1-4-1_doppler.npz -> user10-1-1-4-1_bap.npz | File Time: [10.69s] | Cumulative Runtime: [11932.11s]
SUCCESS: user10/user10-1-1-4-2_doppler.npz -> user10-1-1-4-2_bap.npz | File Time: [12.34s] | Cumulative Runtime: [11944.45s]
SUCCESS: user10/user10-1-1-4-3_doppler.npz -> user10-1-1-4-3_bap.npz | File Time: [10.18s] | Cumulative Runtime: [11954.62s]
SUCCESS: user10/user10-1-1-4-4_doppler.npz -> user10-1-1-4-4_bap.npz | File Time: [14.47s] | Cumulative Runtime: [11969.09s]
SUCCESS: user10/user10-4-3-3-2_doppler.npz -> user10-4-3-3-2_bap.npz | File Time: [12.94s] | Cumulative Runtime: [11982.04s]
SUCCESS: user10/user10-4-3-3-3_doppler.npz -> user10-4-3-3-3_bap.npz | File Time: [12.26s] | Cumulative Runtime: [11994.30s]
SUCCESS: user10/user10-4-3-3-4_doppler.npz -> user10-4-3-3-4_bap.npz | File Time: [12.76s] | Cumulative Runtime: [12007.06s]
SUCCESS: user10/user10-4-3-3-5_doppler.npz -> user10-4-3-3-5_bap.npz | File Time: [13.94s] | Cumulative Runtime: [12021.00s]
SUCCESS: user10/user10-4-3-4-1_doppler.npz -> user10-4-3-4-1_bap.npz | File Time: [11.30s] | Cumulative Runtime: [12032.31s]
SUCCESS: user10/user10-4-3-4-2_doppler.npz -> user10-4-3-4-2_bap.npz | File Time: [12.34s] | Cumulative Runtime: [12044.65s]
SUCCESS: user10/user10-4-3-4-3_doppler.npz -> user10-4-3-4-3_bap.npz | File Time: [13.67s] | Cumulative Runtime: [12058.32s]
SUCCESS: user10/user10-4-3-4-4_doppler.npz -> user10-4-3-4-4_bap.npz | File Time: [13.49s] | Cumulative Runtime: [12071.81s]
SUCCESS: user10/user10-4-3-4-5_doppler.npz -> user10-4-3-4-5_bap.npz | File Time: [13.61s] | Cumulative Runtime: [12085.41s]
SUCCESS: user10/user10-4-3-5-1_doppler.npz -> user10-4-3-5-1_bap.npz | File Time: [12.12s] | Cumulative Runtime: [12097.54s]
SUCCESS: user10/user10-4-3-5-2_doppler.npz -> user10-4-3-5-2_bap.npz | File Time: [13.40s] | Cumulative Runtime: [12110.94s]
SUCCESS: user10/user10-4-3-5-3_doppler.npz -> user10-4-3-5-3_bap.npz | File Time: [12.27s] | Cumulative Runtime: [12123.21s]
SUCCESS: user10/user10-4-3-5-4_doppler.npz -> user10-4-3-5-4_bap.npz | File Time: [12.27s] | Cumulative Runtime: [12135.48s]
SUCCESS: user10/user10-4-3-5-5_doppler.npz -> user10-4-3-5-5_bap.npz | File Time: [12.46s] | Cumulative Runtime: [12147.94s]
SUCCESS: user10/user10-4-4-1-1_doppler.npz -> user10-4-4-1-1_bap.npz | File Time: [11.01s] | Cumulative Runtime: [12158.95s]
SUCCESS: user10/user10-4-4-1-2_doppler.npz -> user10-4-4-1-2_bap.npz | File Time: [15.95s] | Cumulative Runtime: [12174.90s]
SUCCESS: user10/user10-4-4-1-3_doppler.npz -> user10-4-4-1-3_bap.npz | File Time: [12.88s] | Cumulative Runtime: [12187.78s]
SUCCESS: user10/user10-4-4-1-4_doppler.npz -> user10-4-4-1-4_bap.npz | File Time: [11.83s] | Cumulative Runtime: [12199.60s]
SUCCESS: user10/user10-4-4-1-5_doppler.npz -> user10-4-4-1-5_bap.npz | File Time: [12.20s] | Cumulative Runtime: [12211.80s]
SUCCESS: user10/user10-4-4-2-1_doppler.npz -> user10-4-4-2-1_bap.npz | File Time: [10.94s] | Cumulative Runtime: [12222.74s]
SUCCESS: user10/user10-4-4-2-2_doppler.npz -> user10-4-4-2-2_bap.npz | File Time: [13.56s] | Cumulative Runtime: [12236.30s]
SUCCESS: user10/user10-5-3-1-1_doppler.npz -> user10-5-3-1-1_bap.npz | File Time: [12.30s] | Cumulative Runtime: [12248.61s]
SUCCESS: user10/user10-5-3-1-2_doppler.npz -> user10-5-3-1-2_bap.npz | File Time: [18.01s] | Cumulative Runtime: [12266.62s]
SUCCESS: user10/user10-5-3-1-3_doppler.npz -> user10-5-3-1-3_bap.npz | File Time: [15.68s] | Cumulative Runtime: [12282.29s]
SUCCESS: user10/user10-5-3-1-4_doppler.npz -> user10-5-3-1-4_bap.npz | File Time: [14.25s] | Cumulative Runtime: [12296.55s]
SUCCESS: user10/user10-5-3-1-5_doppler.npz -> user10-5-3-1-5_bap.npz | File Time: [14.30s] | Cumulative Runtime: [12310.85s]
SUCCESS: user10/user10-5-3-2-1_doppler.npz -> user10-5-3-2-1_bap.npz | File Time: [11.90s] | Cumulative Runtime: [12322.75s]
SUCCESS: user10/user10-5-3-2-2_doppler.npz -> user10-5-3-2-2_bap.npz | File Time: [13.70s] | Cumulative Runtime: [12336.44s]
SUCCESS: user10/user10-5-3-2-3_doppler.npz -> user10-5-3-2-3_bap.npz | File Time: [12.97s] | Cumulative Runtime: [12349.42s]
SUCCESS: user10/user10-5-3-2-4_doppler.npz -> user10-5-3-2-4_bap.npz | File Time: [16.17s] | Cumulative Runtime: [12365.59s]
SUCCESS: user10/user10-5-3-2-5_doppler.npz -> user10-5-3-2-5_bap.npz | File Time: [13.24s] | Cumulative Runtime: [12378.83s]
SUCCESS: user10/user10-5-3-3-1_doppler.npz -> user10-5-3-3-1_bap.npz | File Time: [13.38s] | Cumulative Runtime: [12392.21s]
SUCCESS: user10/user10-5-3-3-2_doppler.npz -> user10-5-3-3-2_bap.npz | File Time: [16.98s] | Cumulative Runtime: [12409.19s]
SUCCESS: user10/user10-5-3-3-3_doppler.npz -> user10-5-3-3-3_bap.npz | File Time: [13.83s] | Cumulative Runtime: [12423.02s]
SUCCESS: user10/user10-5-3-3-4_doppler.npz -> user10-5-3-3-4_bap.npz | File Time: [12.77s] | Cumulative Runtime: [12435.79s]
SUCCESS: user10/user10-5-3-3-5_doppler.npz -> user10-5-3-3-5_bap.npz | File Time: [15.24s] | Cumulative Runtime: [12451.03s]
SUCCESS: user10/user10-5-3-4-1_doppler.npz -> user10-5-3-4-1_bap.npz | File Time: [14.67s] | Cumulative Runtime: [12465.70s]
SUCCESS: user10/user10-5-3-4-2_doppler.npz -> user10-5-3-4-2_bap.npz | File Time: [13.29s] | Cumulative Runtime: [12478.99s]
SUCCESS: user10/user10-5-3-4-3_doppler.npz -> user10-5-3-4-3_bap.npz | File Time: [14.52s] | Cumulative Runtime: [12493.51s]
SUCCESS: user10/user10-5-3-4-4_doppler.npz -> user10-5-3-4-4_bap.npz | File Time: [13.34s] | Cumulative Runtime: [12506.85s]
SUCCESS: user10/user10-5-3-4-5_doppler.npz -> user10-5-3-4-5_bap.npz | File Time: [17.32s] | Cumulative Runtime: [12524.17s]
SUCCESS: user10/user10-5-3-5-1_doppler.npz -> user10-5-3-5-1_bap.npz | File Time: [14.34s] | Cumulative Runtime: [12538.52s]
SUCCESS: user10/user10-5-3-5-2_doppler.npz -> user10-5-3-5-2_bap.npz | File Time: [15.23s] | Cumulative Runtime: [12553.75s]
SUCCESS: user10/user10-5-3-5-3_doppler.npz -> user10-5-3-5-3_bap.npz | File Time: [14.34s] | Cumulative Runtime: [12568.08s]
SUCCESS: user10/user10-5-3-5-4_doppler.npz -> user10-5-3-5-4_bap.npz | File Time: [16.13s] | Cumulative Runtime: [12584.21s]
SUCCESS: user10/user10-5-3-5-5_doppler.npz -> user10-5-3-5-5_bap.npz | File Time: [16.55s] | Cumulative Runtime: [12600.76s]
SUCCESS: user10/user10-6-5-3-3_doppler.npz -> user10-6-5-3-3_bap.npz | File Time: [14.00s] | Cumulative Runtime: [12614.76s]
SUCCESS: user10/user10-6-5-3-4_doppler.npz -> user10-6-5-3-4_bap.npz | File Time: [17.57s] | Cumulative Runtime: [12632.32s]
SUCCESS: user10/user10-6-5-3-5_doppler.npz -> user10-6-5-3-5_bap.npz | File Time: [13.99s] | Cumulative Runtime: [12646.32s]
SUCCESS: user10/user10-6-5-4-1_doppler.npz -> user10-6-5-4-1_bap.npz | File Time: [15.62s] | Cumulative Runtime: [12661.94s]
SUCCESS: user10/user10-6-5-4-2_doppler.npz -> user10-6-5-4-2_bap.npz | File Time: [14.71s] | Cumulative Runtime: [12676.65s]
SUCCESS: user10/user10-6-5-4-3_doppler.npz -> user10-6-5-4-3_bap.npz | File Time: [14.84s] | Cumulative Runtime: [12691.49s]
SUCCESS: user10/user10-6-5-4-4_doppler.npz -> user10-6-5-4-4_bap.npz | File Time: [14.89s] | Cumulative Runtime: [12706.38s]
SUCCESS: user10/user10-6-5-4-5_doppler.npz -> user10-6-5-4-5_bap.npz | File Time: [14.73s] | Cumulative Runtime: [12721.11s]
SUCCESS: user10/user10-6-5-5-1_doppler.npz -> user10-6-5-5-1_bap.npz | File Time: [15.26s] | Cumulative Runtime: [12736.38s]
SUCCESS: user10/user10-6-5-5-2_doppler.npz -> user10-6-5-5-2_bap.npz | File Time: [16.97s] | Cumulative Runtime: [12753.34s]
SUCCESS: user10/user10-6-5-5-3_doppler.npz -> user10-6-5-5-3_bap.npz | File Time: [16.43s] | Cumulative Runtime: [12769.78s]
SUCCESS: user10/user10-6-5-5-4_doppler.npz -> user10-6-5-5-4_bap.npz | File Time: [18.11s] | Cumulative Runtime: [12787.89s]
SUCCESS: user10/user10-6-5-5-5_doppler.npz -> user10-6-5-5-5_bap.npz | File Time: [16.53s] | Cumulative Runtime: [12804.42s]
SUCCESS: user10/user10-7-1-1-1_doppler.npz -> user10-7-1-1-1_bap.npz | File Time: [13.31s] | Cumulative Runtime: [12817.72s]
SUCCESS: user10/user10-7-1-1-2_doppler.npz -> user10-7-1-1-2_bap.npz | File Time: [13.70s] | Cumulative Runtime: [12831.42s]
SUCCESS: user10/user10-7-1-1-3_doppler.npz -> user10-7-1-1-3_bap.npz | File Time: [13.94s] | Cumulative Runtime: [12845.36s]
SUCCESS: user10/user10-7-1-1-4_doppler.npz -> user10-7-1-1-4_bap.npz | File Time: [13.64s] | Cumulative Runtime: [12859.00s]
SUCCESS: user10/user10-7-1-1-5_doppler.npz -> user10-7-1-1-5_bap.npz | File Time: [16.87s] | Cumulative Runtime: [12875.87s]
SUCCESS: user10/user10-7-1-2-1_doppler.npz -> user10-7-1-2-1_bap.npz | File Time: [13.29s] | Cumulative Runtime: [12889.15s]
SUCCESS: user10/user10-7-1-2-2_doppler.npz -> user10-7-1-2-2_bap.npz | File Time: [13.43s] | Cumulative Runtime: [12902.58s]
SUCCESS: user10/user10-7-1-2-3_doppler.npz -> user10-7-1-2-3_bap.npz | File Time: [14.38s] | Cumulative Runtime: [12916.96s]
SUCCESS: user10/user10-7-1-2-4_doppler.npz -> user10-7-1-2-4_bap.npz | File Time: [14.56s] | Cumulative Runtime: [12931.53s]
SUCCESS: user10/user10-7-1-2-5_doppler.npz -> user10-7-1-2-5_bap.npz | File Time: [15.21s] | Cumulative Runtime: [12946.74s]
SUCCESS: user10/user10-7-1-3-1_doppler.npz -> user10-7-1-3-1_bap.npz | File Time: [14.11s] | Cumulative Runtime: [12960.85s]
SUCCESS: user10/user10-7-1-3-2_doppler.npz -> user10-7-1-3-2_bap.npz | File Time: [13.06s] | Cumulative Runtime: [12973.91s]
SUCCESS: user10/user10-7-1-3-3_doppler.npz -> user10-7-1-3-3_bap.npz | File Time: [13.56s] | Cumulative Runtime: [12987.47s]
SUCCESS: user10/user10-5-1-2-1_doppler.npz -> user10-5-1-2-1_bap.npz | File Time: [14.07s] | Cumulative Runtime: [13001.54s]
SUCCESS: user10/user10-5-1-2-2_doppler.npz -> user10-5-1-2-2_bap.npz | File Time: [15.20s] | Cumulative Runtime: [13016.74s]
SUCCESS: user10/user10-5-1-2-3_doppler.npz -> user10-5-1-2-3_bap.npz | File Time: [12.74s] | Cumulative Runtime: [13029.48s]
SUCCESS: user10/user10-5-1-2-4_doppler.npz -> user10-5-1-2-4_bap.npz | File Time: [14.03s] | Cumulative Runtime: [13043.51s]
SUCCESS: user10/user10-5-1-2-5_doppler.npz -> user10-5-1-2-5_bap.npz | File Time: [13.19s] | Cumulative Runtime: [13056.70s]
SUCCESS: user10/user10-5-1-3-1_doppler.npz -> user10-5-1-3-1_bap.npz | File Time: [14.59s] | Cumulative Runtime: [13071.28s]
SUCCESS: user10/user10-5-1-3-2_doppler.npz -> user10-5-1-3-2_bap.npz | File Time: [12.65s] | Cumulative Runtime: [13083.93s]
SUCCESS: user10/user10-5-1-3-3_doppler.npz -> user10-5-1-3-3_bap.npz | File Time: [13.40s] | Cumulative Runtime: [13097.33s]
SUCCESS: user10/user10-5-1-3-4_doppler.npz -> user10-5-1-3-4_bap.npz | File Time: [12.21s] | Cumulative Runtime: [13109.53s]
SUCCESS: user10/user10-5-1-3-5_doppler.npz -> user10-5-1-3-5_bap.npz | File Time: [13.66s] | Cumulative Runtime: [13123.19s]
SUCCESS: user10/user10-5-1-4-1_doppler.npz -> user10-5-1-4-1_bap.npz | File Time: [14.96s] | Cumulative Runtime: [13138.15s]
SUCCESS: user10/user10-5-1-4-2_doppler.npz -> user10-5-1-4-2_bap.npz | File Time: [13.79s] | Cumulative Runtime: [13151.94s]
SUCCESS: user10/user10-5-1-4-3_doppler.npz -> user10-5-1-4-3_bap.npz | File Time: [14.25s] | Cumulative Runtime: [13166.19s]
SUCCESS: user10/user10-5-1-4-4_doppler.npz -> user10-5-1-4-4_bap.npz | File Time: [14.30s] | Cumulative Runtime: [13180.49s]
SUCCESS: user10/user10-5-1-4-5_doppler.npz -> user10-5-1-4-5_bap.npz | File Time: [14.10s] | Cumulative Runtime: [13194.59s]
SUCCESS: user10/user10-5-1-5-1_doppler.npz -> user10-5-1-5-1_bap.npz | File Time: [13.94s] | Cumulative Runtime: [13208.54s]
SUCCESS: user10/user10-5-1-5-2_doppler.npz -> user10-5-1-5-2_bap.npz | File Time: [14.09s] | Cumulative Runtime: [13222.62s]
SUCCESS: user10/user10-5-1-5-3_doppler.npz -> user10-5-1-5-3_bap.npz | File Time: [14.43s] | Cumulative Runtime: [13237.05s]
SUCCESS: user10/user10-5-1-5-4_doppler.npz -> user10-5-1-5-4_bap.npz | File Time: [14.69s] | Cumulative Runtime: [13251.75s]
SUCCESS: user10/user10-6-1-2-3_doppler.npz -> user10-6-1-2-3_bap.npz | File Time: [13.52s] | Cumulative Runtime: [13265.26s]
SUCCESS: user10/user10-6-1-2-4_doppler.npz -> user10-6-1-2-4_bap.npz | File Time: [16.15s] | Cumulative Runtime: [13281.41s]
SUCCESS: user10/user10-6-1-2-5_doppler.npz -> user10-6-1-2-5_bap.npz | File Time: [17.02s] | Cumulative Runtime: [13298.43s]
SUCCESS: user10/user10-6-1-3-1_doppler.npz -> user10-6-1-3-1_bap.npz | File Time: [11.83s] | Cumulative Runtime: [13310.26s]
SUCCESS: user10/user10-6-1-3-2_doppler.npz -> user10-6-1-3-2_bap.npz | File Time: [13.34s] | Cumulative Runtime: [13323.59s]
SUCCESS: user10/user10-6-1-3-3_doppler.npz -> user10-6-1-3-3_bap.npz | File Time: [12.58s] | Cumulative Runtime: [13336.17s]
SUCCESS: user10/user10-6-1-3-4_doppler.npz -> user10-6-1-3-4_bap.npz | File Time: [14.15s] | Cumulative Runtime: [13350.33s]
SUCCESS: user10/user10-6-1-3-5_doppler.npz -> user10-6-1-3-5_bap.npz | File Time: [14.93s] | Cumulative Runtime: [13365.26s]
SUCCESS: user10/user10-6-1-4-1_doppler.npz -> user10-6-1-4-1_bap.npz | File Time: [13.34s] | Cumulative Runtime: [13378.60s]
SUCCESS: user10/user10-6-1-4-2_doppler.npz -> user10-6-1-4-2_bap.npz | File Time: [14.50s] | Cumulative Runtime: [13393.10s]
SUCCESS: user10/user10-6-1-4-3_doppler.npz -> user10-6-1-4-3_bap.npz | File Time: [12.99s] | Cumulative Runtime: [13406.09s]
SUCCESS: user10/user10-6-1-4-4_doppler.npz -> user10-6-1-4-4_bap.npz | File Time: [14.57s] | Cumulative Runtime: [13420.66s]
SUCCESS: user10/user10-6-1-4-5_doppler.npz -> user10-6-1-4-5_bap.npz | File Time: [14.19s] | Cumulative Runtime: [13434.85s]
SUCCESS: user10/user10-6-1-5-1_doppler.npz -> user10-6-1-5-1_bap.npz | File Time: [12.84s] | Cumulative Runtime: [13447.69s]
SUCCESS: user10/user10-6-1-5-2_doppler.npz -> user10-6-1-5-2_bap.npz | File Time: [13.99s] | Cumulative Runtime: [13461.68s]
SUCCESS: user10/user10-6-1-5-3_doppler.npz -> user10-6-1-5-3_bap.npz | File Time: [13.77s] | Cumulative Runtime: [13475.45s]
SUCCESS: user10/user10-6-1-5-4_doppler.npz -> user10-6-1-5-4_bap.npz | File Time: [16.57s] | Cumulative Runtime: [13492.02s]
SUCCESS: user10/user10-8-5-1-1_doppler.npz -> user10-8-5-1-1_bap.npz | File Time: [11.29s] | Cumulative Runtime: [13503.31s]
SUCCESS: user10/user10-8-5-1-2_doppler.npz -> user10-8-5-1-2_bap.npz | File Time: [12.99s] | Cumulative Runtime: [13516.31s]
SUCCESS: user10/user10-8-5-1-3_doppler.npz -> user10-8-5-1-3_bap.npz | File Time: [12.42s] | Cumulative Runtime: [13528.73s]
SUCCESS: user10/user10-8-5-1-4_doppler.npz -> user10-8-5-1-4_bap.npz | File Time: [14.95s] | Cumulative Runtime: [13543.68s]
SUCCESS: user10/user10-8-5-1-5_doppler.npz -> user10-8-5-1-5_bap.npz | File Time: [13.45s] | Cumulative Runtime: [13557.13s]
SUCCESS: user10/user10-8-5-2-1_doppler.npz -> user10-8-5-2-1_bap.npz | File Time: [13.92s] | Cumulative Runtime: [13571.05s]
SUCCESS: user10/user10-8-5-2-2_doppler.npz -> user10-8-5-2-2_bap.npz | File Time: [14.58s] | Cumulative Runtime: [13585.63s]
SUCCESS: user10/user10-8-5-2-3_doppler.npz -> user10-8-5-2-3_bap.npz | File Time: [13.47s] | Cumulative Runtime: [13599.10s]
SUCCESS: user10/user10-8-5-2-4_doppler.npz -> user10-8-5-2-4_bap.npz | File Time: [16.38s] | Cumulative Runtime: [13615.48s]
SUCCESS: user10/user10-8-5-2-5_doppler.npz -> user10-8-5-2-5_bap.npz | File Time: [16.55s] | Cumulative Runtime: [13632.03s]
SUCCESS: user10/user10-8-5-3-1_doppler.npz -> user10-8-5-3-1_bap.npz | File Time: [12.45s] | Cumulative Runtime: [13644.48s]
SUCCESS: user10/user10-8-5-3-2_doppler.npz -> user10-8-5-3-2_bap.npz | File Time: [13.43s] | Cumulative Runtime: [13657.91s]
SUCCESS: user10/user10-8-5-3-3_doppler.npz -> user10-8-5-3-3_bap.npz | File Time: [15.27s] | Cumulative Runtime: [13673.18s]
SUCCESS: user10/user10-8-5-3-4_doppler.npz -> user10-8-5-3-4_bap.npz | File Time: [13.69s] | Cumulative Runtime: [13686.87s]
SUCCESS: user10/user10-8-5-3-5_doppler.npz -> user10-8-5-3-5_bap.npz | File Time: [14.77s] | Cumulative Runtime: [13701.64s]
SUCCESS: user10/user10-8-5-4-1_doppler.npz -> user10-8-5-4-1_bap.npz | File Time: [14.41s] | Cumulative Runtime: [13716.06s]
SUCCESS: user10/user10-8-5-4-2_doppler.npz -> user10-8-5-4-2_bap.npz | File Time: [14.32s] | Cumulative Runtime: [13730.38s]
SUCCESS: user10/user10-8-5-4-3_doppler.npz -> user10-8-5-4-3_bap.npz | File Time: [15.36s] | Cumulative Runtime: [13745.74s]
SUCCESS: user10/user10-8-5-4-4_doppler.npz -> user10-8-5-4-4_bap.npz | File Time: [12.77s] | Cumulative Runtime: [13758.51s]
SUCCESS: user10/user10-8-5-4-5_doppler.npz -> user10-8-5-4-5_bap.npz | File Time: [15.48s] | Cumulative Runtime: [13773.99s]
SUCCESS: user10/user10-8-3-3-4_doppler.npz -> user10-8-3-3-4_bap.npz | File Time: [14.19s] | Cumulative Runtime: [13788.18s]
SUCCESS: user10/user10-8-3-3-5_doppler.npz -> user10-8-3-3-5_bap.npz | File Time: [15.12s] | Cumulative Runtime: [13803.30s]
SUCCESS: user10/user10-8-3-4-1_doppler.npz -> user10-8-3-4-1_bap.npz | File Time: [14.36s] | Cumulative Runtime: [13817.66s]
SUCCESS: user10/user10-8-3-4-2_doppler.npz -> user10-8-3-4-2_bap.npz | File Time: [16.70s] | Cumulative Runtime: [13834.36s]
SUCCESS: user10/user10-8-3-4-3_doppler.npz -> user10-8-3-4-3_bap.npz | File Time: [13.71s] | Cumulative Runtime: [13848.07s]
SUCCESS: user10/user10-8-3-4-4_doppler.npz -> user10-8-3-4-4_bap.npz | File Time: [13.93s] | Cumulative Runtime: [13862.00s]
SUCCESS: user10/user10-8-3-4-5_doppler.npz -> user10-8-3-4-5_bap.npz | File Time: [14.78s] | Cumulative Runtime: [13876.78s]
SUCCESS: user10/user10-8-3-5-1_doppler.npz -> user10-8-3-5-1_bap.npz | File Time: [11.14s] | Cumulative Runtime: [13887.92s]
SUCCESS: user10/user10-8-3-5-2_doppler.npz -> user10-8-3-5-2_bap.npz | File Time: [12.70s] | Cumulative Runtime: [13900.62s]
SUCCESS: user10/user10-8-3-5-3_doppler.npz -> user10-8-3-5-3_bap.npz | File Time: [13.11s] | Cumulative Runtime: [13913.74s]
SUCCESS: user10/user10-8-3-5-4_doppler.npz -> user10-8-3-5-4_bap.npz | File Time: [13.32s] | Cumulative Runtime: [13927.06s]
SUCCESS: user10/user10-8-3-5-5_doppler.npz -> user10-8-3-5-5_bap.npz | File Time: [13.67s] | Cumulative Runtime: [13940.73s]
SUCCESS: user10/user10-8-4-1-1_doppler.npz -> user10-8-4-1-1_bap.npz | File Time: [11.58s] | Cumulative Runtime: [13952.31s]
SUCCESS: user10/user10-8-4-1-2_doppler.npz -> user10-8-4-1-2_bap.npz | File Time: [13.21s] | Cumulative Runtime: [13965.52s]
SUCCESS: user10/user10-8-4-1-3_doppler.npz -> user10-8-4-1-3_bap.npz | File Time: [13.23s] | Cumulative Runtime: [13978.75s]
SUCCESS: user10/user10-8-4-1-4_doppler.npz -> user10-8-4-1-4_bap.npz | File Time: [14.48s] | Cumulative Runtime: [13993.23s]
SUCCESS: user10/user10-8-4-1-5_doppler.npz -> user10-8-4-1-5_bap.npz | File Time: [14.12s] | Cumulative Runtime: [14007.35s]
SUCCESS: user10/user10-3-1-5-3_doppler.npz -> user10-3-1-5-3_bap.npz | File Time: [7.73s] | Cumulative Runtime: [14015.08s]
SUCCESS: user10/user10-3-1-5-4_doppler.npz -> user10-3-1-5-4_bap.npz | File Time: [8.13s] | Cumulative Runtime: [14023.21s]
SUCCESS: user10/user10-3-1-5-5_doppler.npz -> user10-3-1-5-5_bap.npz | File Time: [8.65s] | Cumulative Runtime: [14031.86s]
SUCCESS: user10/user10-3-2-1-1_doppler.npz -> user10-3-2-1-1_bap.npz | File Time: [9.50s] | Cumulative Runtime: [14041.36s]
SUCCESS: user10/user10-3-2-1-2_doppler.npz -> user10-3-2-1-2_bap.npz | File Time: [9.76s] | Cumulative Runtime: [14051.12s]
SUCCESS: user10/user10-3-2-1-3_doppler.npz -> user10-3-2-1-3_bap.npz | File Time: [9.99s] | Cumulative Runtime: [14061.11s]
SUCCESS: user10/user10-3-2-1-4_doppler.npz -> user10-3-2-1-4_bap.npz | File Time: [9.75s] | Cumulative Runtime: [14070.86s]
SUCCESS: user10/user10-3-2-1-5_doppler.npz -> user10-3-2-1-5_bap.npz | File Time: [8.78s] | Cumulative Runtime: [14079.64s]
SUCCESS: user10/user10-3-2-2-1_doppler.npz -> user10-3-2-2-1_bap.npz | File Time: [11.02s] | Cumulative Runtime: [14090.66s]
SUCCESS: user10/user10-3-2-2-2_doppler.npz -> user10-3-2-2-2_bap.npz | File Time: [8.26s] | Cumulative Runtime: [14098.92s]
SUCCESS: user10/user10-3-2-2-3_doppler.npz -> user10-3-2-2-3_bap.npz | File Time: [8.87s] | Cumulative Runtime: [14107.79s]
SUCCESS: user10/user10-3-2-2-4_doppler.npz -> user10-3-2-2-4_bap.npz | File Time: [9.79s] | Cumulative Runtime: [14117.58s]
SUCCESS: user10/user10-3-2-2-5_doppler.npz -> user10-3-2-2-5_bap.npz | File Time: [10.39s] | Cumulative Runtime: [14127.97s]
SUCCESS: user10/user10-3-2-3-1_doppler.npz -> user10-3-2-3-1_bap.npz | File Time: [8.62s] | Cumulative Runtime: [14136.59s]
SUCCESS: user10/user10-3-2-3-2_doppler.npz -> user10-3-2-3-2_bap.npz | File Time: [8.60s] | Cumulative Runtime: [14145.19s]
